outer_fold_patient_id,evaluation_mode,normalization,classifier,feature_name,initial_frozen_order,ranking_position,model_input_position,feature_importance,survived_variance_filter,survived_top_k,survived_correlation_pruning,removed_at_stage
30071,common_rows,none,logistic_regression,waveform_length,10,14,13.0,0.031172610013978225,True,True,True,retained
30071,common_rows,none,logistic_regression,zero_crossing_count,11,23,,0.02320317386476255,True,False,False,top_k
30071,common_rows,none,logistic_regression,slope_sign_change_count,12,16,,0.029755865561386884,True,True,False,correlation_pruning
30071,common_rows,none,logistic_regression,approximate_entropy,13,17,14.0,0.029148587747106856,True,True,True,retained
30071,common_rows,none,logistic_regression,permutation_entropy,14,13,12.0,0.031899430265299025,True,True,True,retained
30071,common_rows,none,logistic_regression,fuzzy_entropy,15,5,5.0,0.042394600000966405,True,True,True,retained
30071,common_rows,none,logistic_regression,distribution_entropy,16,25,,0.021945692192612495,True,False,False,top_k
30071,common_rows,none,logistic_regression,svd_entropy,17,18,,0.02820888799024647,True,True,False,correlation_pruning
30071,common_rows,none,logistic_regression,lempel_ziv_complexity,18,22,,0.0234818646462868,True,False,False,top_k
30071,common_rows,none,logistic_regression,hjorth_mobility,19,21,,0.024936004834308002,True,False,False,top_k
30071,common_rows,none,logistic_regression,hjorth_complexity,20,12,11.0,0.03222305361070549,True,True,True,retained
30071,common_rows,none,logistic_regression,katz_fractal_dimension,21,33,,0.011816271669465587,True,False,False,top_k
30071,common_rows,none,logistic_regression,higuchi_fractal_dimension,22,20,16.0,0.026071232231113205,True,True,True,retained
30071,common_rows,none,logistic_regression,detrended_fluctuation_analysis,23,6,6.0,0.03852859851984681,True,True,True,retained
30071,common_rows,none,logistic_regression,mean_frequency,24,27,,0.021643792510357827,True,False,False,top_k
30071,common_rows,none,logistic_regression,median_frequency,25,15,,0.03102369359095851,True,True,False,correlation_pruning
30071,common_rows,none,logistic_regression,spectral_edge_frequency_95,26,7,7.0,0.038448590065319664,True,True,True,retained
30071,common_rows,none,logistic_regression,spectral_entropy,27,9,9.0,0.0354503902673829,True,True,True,retained
30071,common_rows,none,logistic_regression,AvgSampEn,28,32,,0.01628925204322152,True,False,False,top_k
30071,common_rows,none,logistic_regression,MaxSampEn,29,29,,0.021090738432502882,True,False,False,top_k
30071,common_rows,none,logistic_regression,MedianSampEn,30,11,10.0,0.0334267668320751,True,True,True,retained
30071,common_rows,none,logistic_regression,StdSampEn,31,26,,0.021730359308590776,True,False,False,top_k
30071,common_rows,none,logistic_regression,KurtosisSampEn,32,28,,0.021601800636742025,True,False,False,top_k
30071,common_rows,none,logistic_regression,SkewnessSampEn,33,31,,0.0198430142978138,True,False,False,top_k
30071,common_rows,none,logistic_regression,AUC_SampEn,34,4,4.0,0.04514524909790124,True,True,True,retained
30071,common_rows,none,extra_trees,minimum,1,24,,0.022258469225068373,True,False,False,top_k
30071,common_rows,none,extra_trees,maximum,2,19,15.0,0.02680645251170714,True,True,True,retained
30071,common_rows,none,extra_trees,mean,3,34,,0.005721415262256346,True,False,False,top_k
30071,common_rows,none,extra_trees,median,4,3,3.0,0.04692645574625572,True,True,True,retained
30071,common_rows,none,extra_trees,kurtosis,5,8,8.0,0.03585405809035561,True,True,True,retained
30071,common_rows,none,extra_trees,skewness,6,1,1.0,0.05690347538713718,True,True,True,retained
30071,common_rows,none,extra_trees,mean_absolute_value,7,2,2.0,0.05131293601059045,True,True,True,retained
30071,common_rows,none,extra_trees,root_mean_square,8,10,,0.03384869812788325,True,True,False,correlation_pruning
30071,common_rows,none,extra_trees,peak_to_peak,9,30,,0.019888519407794965,True,False,False,top_k
30071,common_rows,none,extra_trees,waveform_length,10,14,13.0,0.031172610013978225,True,True,True,retained
30071,common_rows,none,extra_trees,zero_crossing_count,11,23,,0.02320317386476255,True,False,False,top_k
30071,common_rows,none,extra_trees,slope_sign_change_count,12,16,,0.029755865561386884,True,True,False,correlation_pruning
30071,common_rows,none,extra_trees,approximate_entropy,13,17,14.0,0.029148587747106856,True,True,True,retained
30071,common_rows,none,extra_trees,permutation_entropy,14,13,12.0,0.031899430265299025,True,True,True,retained
30071,common_rows,none,extra_trees,fuzzy_entropy,15,5,5.0,0.042394600000966405,True,True,True,retained
30071,common_rows,none,extra_trees,distribution_entropy,16,25,,0.021945692192612495,True,False,False,top_k
30071,common_rows,none,extra_trees,svd_entropy,17,18,,0.02820888799024647,True,True,False,correlation_pruning
30071,common_rows,none,extra_trees,lempel_ziv_complexity,18,22,,0.0234818646462868,True,False,False,top_k
30071,common_rows,none,extra_trees,hjorth_mobility,19,21,,0.024936004834308002,True,False,False,top_k
30071,common_rows,none,extra_trees,hjorth_complexity,20,12,11.0,0.03222305361070549,True,True,True,retained
30071,common_rows,none,extra_trees,katz_fractal_dimension,21,33,,0.011816271669465587,True,False,False,top_k
30071,common_rows,none,extra_trees,higuchi_fractal_dimension,22,20,16.0,0.026071232231113205,True,True,True,retained
30071,common_rows,none,extra_trees,detrended_fluctuation_analysis,23,6,6.0,0.03852859851984681,True,True,True,retained
30071,common_rows,none,extra_trees,mean_frequency,24,27,,0.021643792510357827,True,False,False,top_k
30071,common_rows,none,extra_trees,median_frequency,25,15,,0.03102369359095851,True,True,False,correlation_pruning
30071,common_rows,none,extra_trees,spectral_edge_frequency_95,26,7,7.0,0.038448590065319664,True,True,True,retained
30071,common_rows,none,extra_trees,spectral_entropy,27,9,9.0,0.0354503902673829,True,True,True,retained
30071,common_rows,none,extra_trees,AvgSampEn,28,32,,0.01628925204322152,True,False,False,top_k
30071,common_rows,none,extra_trees,MaxSampEn,29,29,,0.021090738432502882,True,False,False,top_k
30071,common_rows,none,extra_trees,MedianSampEn,30,11,10.0,0.0334267668320751,True,True,True,retained
30071,common_rows,none,extra_trees,StdSampEn,31,26,,0.021730359308590776,True,False,False,top_k
30071,common_rows,none,extra_trees,KurtosisSampEn,32,28,,0.021601800636742025,True,False,False,top_k
30071,common_rows,none,extra_trees,SkewnessSampEn,33,31,,0.0198430142978138,True,False,False,top_k
30071,common_rows,none,extra_trees,AUC_SampEn,34,4,4.0,0.04514524909790124,True,True,True,retained
30071,common_rows,none,random_forest,minimum,1,24,,0.022258469225068373,True,False,False,top_k
30071,common_rows,none,random_forest,maximum,2,19,15.0,0.02680645251170714,True,True,True,retained
30071,common_rows,none,random_forest,mean,3,34,,0.005721415262256346,True,False,False,top_k
30071,common_rows,none,random_forest,median,4,3,3.0,0.04692645574625572,True,True,True,retained
30071,common_rows,none,random_forest,kurtosis,5,8,8.0,0.03585405809035561,True,True,True,retained
30071,common_rows,none,random_forest,skewness,6,1,1.0,0.05690347538713718,True,True,True,retained
30071,common_rows,none,random_forest,mean_absolute_value,7,2,2.0,0.05131293601059045,True,True,True,retained
30071,common_rows,none,random_forest,root_mean_square,8,10,,0.03384869812788325,True,True,False,correlation_pruning
30071,common_rows,none,random_forest,peak_to_peak,9,30,,0.019888519407794965,True,False,False,top_k
30071,common_rows,none,random_forest,waveform_length,10,14,13.0,0.031172610013978225,True,True,True,retained
30071,common_rows,none,random_forest,zero_crossing_count,11,23,,0.02320317386476255,True,False,False,top_k
30071,common_rows,none,random_forest,slope_sign_change_count,12,16,,0.029755865561386884,True,True,False,correlation_pruning
30071,common_rows,none,random_forest,approximate_entropy,13,17,14.0,0.029148587747106856,True,True,True,retained
30071,common_rows,none,random_forest,permutation_entropy,14,13,12.0,0.031899430265299025,True,True,True,retained
30071,common_rows,none,random_forest,fuzzy_entropy,15,5,5.0,0.042394600000966405,True,True,True,retained
30071,common_rows,none,random_forest,distribution_entropy,16,25,,0.021945692192612495,True,False,False,top_k
30071,common_rows,none,random_forest,svd_entropy,17,18,,0.02820888799024647,True,True,False,correlation_pruning
30071,common_rows,none,random_forest,lempel_ziv_complexity,18,22,,0.0234818646462868,True,False,False,top_k
30071,common_rows,none,random_forest,hjorth_mobility,19,21,,0.024936004834308002,True,False,False,top_k
30071,common_rows,none,random_forest,hjorth_complexity,20,12,11.0,0.03222305361070549,True,True,True,retained
30071,common_rows,none,random_forest,katz_fractal_dimension,21,33,,0.011816271669465587,True,False,False,top_k
30071,common_rows,none,random_forest,higuchi_fractal_dimension,22,20,16.0,0.026071232231113205,True,True,True,retained
30071,common_rows,none,random_forest,detrended_fluctuation_analysis,23,6,6.0,0.03852859851984681,True,True,True,retained
30071,common_rows,none,random_forest,mean_frequency,24,27,,0.021643792510357827,True,False,False,top_k
30071,common_rows,none,random_forest,median_frequency,25,15,,0.03102369359095851,True,True,False,correlation_pruning
30071,common_rows,none,random_forest,spectral_edge_frequency_95,26,7,7.0,0.038448590065319664,True,True,True,retained
30071,common_rows,none,random_forest,spectral_entropy,27,9,9.0,0.0354503902673829,True,True,True,retained
30071,common_rows,none,random_forest,AvgSampEn,28,32,,0.01628925204322152,True,False,False,top_k
30071,common_rows,none,random_forest,MaxSampEn,29,29,,0.021090738432502882,True,False,False,top_k
30071,common_rows,none,random_forest,MedianSampEn,30,11,10.0,0.0334267668320751,True,True,True,retained
30071,common_rows,none,random_forest,StdSampEn,31,26,,0.021730359308590776,True,False,False,top_k
30071,common_rows,none,random_forest,KurtosisSampEn,32,28,,0.021601800636742025,True,False,False,top_k
30071,common_rows,none,random_forest,SkewnessSampEn,33,31,,0.0198430142978138,True,False,False,top_k
30071,common_rows,none,random_forest,AUC_SampEn,34,4,4.0,0.04514524909790124,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,minimum,1,22,,0.02141164166279241,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,maximum,2,30,,0.015281786247435996,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,mean,3,34,,0.006898458434241571,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,median,4,1,1.0,0.07416787672626625,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,kurtosis,5,5,5.0,0.05006530326622109,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,skewness,6,17,14.0,0.02691566106683621,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,mean_absolute_value,7,7,6.0,0.04008327728845271,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,root_mean_square,8,15,13.0,0.029682580093705765,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,peak_to_peak,9,29,,0.01633034576125968,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,waveform_length,10,3,3.0,0.054715755234469025,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,zero_crossing_count,11,24,,0.018344974084846834,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,slope_sign_change_count,12,8,7.0,0.03862868054609601,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,approximate_entropy,13,13,12.0,0.03087666325769538,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,permutation_entropy,14,16,,0.02935947299196824,True,True,False,correlation_pruning
30071,common_rows,jackknife_median,logistic_regression,fuzzy_entropy,15,9,8.0,0.03814778630847727,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,distribution_entropy,16,32,,0.012859542498234835,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,svd_entropy,17,4,4.0,0.05291959807481926,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,lempel_ziv_complexity,18,18,15.0,0.026831016838704223,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,hjorth_mobility,19,14,,0.030504374606764743,True,True,False,correlation_pruning
30071,common_rows,jackknife_median,logistic_regression,hjorth_complexity,20,12,11.0,0.03137589382957025,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,katz_fractal_dimension,21,33,,0.011238540735139468,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,higuchi_fractal_dimension,22,28,,0.01686369848249555,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,detrended_fluctuation_analysis,23,19,16.0,0.026712335135090217,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,mean_frequency,24,20,,0.02561189995922177,True,True,False,correlation_pruning
30071,common_rows,jackknife_median,logistic_regression,median_frequency,25,2,2.0,0.055123990194377574,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,26,6,,0.04079873303724486,True,True,False,correlation_pruning
30071,common_rows,jackknife_median,logistic_regression,spectral_entropy,27,10,9.0,0.038091102595493344,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,AvgSampEn,28,27,,0.016943566192973915,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,MaxSampEn,29,23,,0.018366298059824062,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,MedianSampEn,30,11,10.0,0.0324384773144617,True,True,True,retained
30071,common_rows,jackknife_median,logistic_regression,StdSampEn,31,31,,0.01421085421066747,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,KurtosisSampEn,32,25,,0.017754592342997207,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,SkewnessSampEn,33,26,,0.01728563596456987,True,False,False,top_k
30071,common_rows,jackknife_median,logistic_regression,AUC_SampEn,34,21,,0.023159586956585317,True,False,False,top_k
