outer_fold_patient_id,evaluation_mode,normalization,classifier,removed_feature,retained_feature,absolute_spearman_correlation,threshold
59285,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9691983625185072,0.9
59285,common_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.980870545058771,0.9
59285,common_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9424588853658324,0.9
59285,common_rows,jackknife_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9941983276303137,0.9
59285,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9691983625185072,0.9
59285,common_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.980870545058771,0.9
59285,common_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9424588853658324,0.9
59285,common_rows,jackknife_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9941983276303137,0.9
59285,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9691983625185072,0.9
59285,common_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.980870545058771,0.9
59285,common_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9424588853658324,0.9
59285,common_rows,jackknife_median,random_forest,permutation_entropy,slope_sign_change_count,0.9941983276303137,0.9
59285,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
59285,common_rows,calibration_median_iqr,extra_trees,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,common_rows,calibration_median_iqr,extra_trees,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
59285,common_rows,calibration_median_iqr,random_forest,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,common_rows,calibration_median_iqr,random_forest,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
59285,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.926996715508182,0.9
59285,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9626384766169344,0.9
59285,native_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.9983338775857223,0.9
59285,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9363096897046594,0.9
59285,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.900001543570047,0.9
59285,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.926996715508182,0.9
59285,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9626384766169344,0.9
59285,native_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.9983338775857223,0.9
59285,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9363096897046594,0.9
59285,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.900001543570047,0.9
59285,native_rows,none,random_forest,root_mean_square,mean_absolute_value,0.926996715508182,0.9
59285,native_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9626384766169344,0.9
59285,native_rows,none,random_forest,permutation_entropy,slope_sign_change_count,0.9983338775857223,0.9
59285,native_rows,none,random_forest,hjorth_complexity,median_frequency,0.9363096897046594,0.9
59285,native_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.900001543570047,0.9
59285,native_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9651200403951619,0.9
59285,native_rows,jackknife_median,logistic_regression,hjorth_mobility,svd_entropy,0.978049552838357,0.9
59285,native_rows,jackknife_median,logistic_regression,mean_frequency,svd_entropy,0.9360530728405405,0.9
59285,native_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9651200403951619,0.9
59285,native_rows,jackknife_median,extra_trees,hjorth_mobility,svd_entropy,0.978049552838357,0.9
59285,native_rows,jackknife_median,extra_trees,mean_frequency,svd_entropy,0.9360530728405405,0.9
59285,native_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9651200403951619,0.9
59285,native_rows,jackknife_median,random_forest,hjorth_mobility,svd_entropy,0.978049552838357,0.9
59285,native_rows,jackknife_median,random_forest,mean_frequency,svd_entropy,0.9360530728405405,0.9
59285,native_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,native_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,native_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,native_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,native_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,native_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,native_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,native_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,native_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9710552490855001,0.9
59285,native_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9783952910457155,0.9
59285,native_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9929556162659178,0.9
59285,native_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9461640237135022,0.9
59285,native_rows,calibration_median_iqr,logistic_regression,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,native_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,native_rows,calibration_median_iqr,logistic_regression,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,native_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
59285,native_rows,calibration_median_iqr,extra_trees,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,native_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,native_rows,calibration_median_iqr,extra_trees,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,native_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
59285,native_rows,calibration_median_iqr,random_forest,svd_entropy,hjorth_mobility,0.9811487525872694,0.9
59285,native_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.9585854501868099,0.9
59285,native_rows,calibration_median_iqr,random_forest,mean_frequency,hjorth_mobility,0.9862079003228463,0.9
59285,native_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9971682633680665,0.9
70447,common_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.929331469941349,0.9
70447,common_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9664902702775194,0.9
70447,common_rows,none,logistic_regression,median_frequency,hjorth_complexity,0.9224624713897432,0.9
70447,common_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9095219516665475,0.9
70447,common_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.929331469941349,0.9
70447,common_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9664902702775194,0.9
70447,common_rows,none,extra_trees,median_frequency,hjorth_complexity,0.9224624713897432,0.9
70447,common_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9095219516665475,0.9
70447,common_rows,none,random_forest,root_mean_square,mean_absolute_value,0.929331469941349,0.9
70447,common_rows,none,random_forest,svd_entropy,spectral_edge_frequency_95,0.9664902702775194,0.9
70447,common_rows,none,random_forest,median_frequency,hjorth_complexity,0.9224624713897432,0.9
70447,common_rows,none,random_forest,hjorth_mobility,spectral_edge_frequency_95,0.9095219516665475,0.9
70447,common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9655166945318647,0.9
70447,common_rows,jackknife_median,logistic_regression,mean_frequency,median_frequency,0.9413835741363279,0.9
70447,common_rows,jackknife_median,logistic_regression,hjorth_mobility,median_frequency,0.904887280058651,0.9
70447,common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9655166945318647,0.9
70447,common_rows,jackknife_median,extra_trees,mean_frequency,median_frequency,0.9413835741363279,0.9
70447,common_rows,jackknife_median,extra_trees,hjorth_mobility,median_frequency,0.904887280058651,0.9
70447,common_rows,jackknife_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9655166945318647,0.9
70447,common_rows,jackknife_median,random_forest,mean_frequency,median_frequency,0.9413835741363279,0.9
70447,common_rows,jackknife_median,random_forest,hjorth_mobility,median_frequency,0.904887280058651,0.9
70447,common_rows,calibration_median,logistic_regression,permutation_entropy,slope_sign_change_count,0.9924017852620665,0.9
70447,common_rows,calibration_median,logistic_regression,hjorth_mobility,svd_entropy,0.9750212453508332,0.9
70447,common_rows,calibration_median,logistic_regression,spectral_edge_frequency_95,svd_entropy,0.9703874789893426,0.9
70447,common_rows,calibration_median,logistic_regression,mean_frequency,svd_entropy,0.9409780908018024,0.9
70447,common_rows,calibration_median,extra_trees,permutation_entropy,slope_sign_change_count,0.9924017852620665,0.9
70447,common_rows,calibration_median,extra_trees,hjorth_mobility,svd_entropy,0.9750212453508332,0.9
70447,common_rows,calibration_median,extra_trees,spectral_edge_frequency_95,svd_entropy,0.9703874789893426,0.9
70447,common_rows,calibration_median,extra_trees,mean_frequency,svd_entropy,0.9409780908018024,0.9
70447,common_rows,calibration_median,random_forest,permutation_entropy,slope_sign_change_count,0.9924017852620665,0.9
70447,common_rows,calibration_median,random_forest,hjorth_mobility,svd_entropy,0.9750212453508332,0.9
70447,common_rows,calibration_median,random_forest,spectral_edge_frequency_95,svd_entropy,0.9703874789893426,0.9
70447,common_rows,calibration_median,random_forest,mean_frequency,svd_entropy,0.9409780908018024,0.9
70447,common_rows,calibration_median_iqr,logistic_regression,svd_entropy,hjorth_mobility,0.977659077498033,0.9
70447,common_rows,calibration_median_iqr,logistic_regression,mean_frequency,median_frequency,0.9314402358558043,0.9
70447,common_rows,calibration_median_iqr,logistic_regression,spectral_edge_frequency_95,hjorth_mobility,0.9451977572240898,0.9
70447,common_rows,calibration_median_iqr,logistic_regression,permutation_entropy,slope_sign_change_count,0.9955938466885078,0.9
70447,common_rows,calibration_median_iqr,extra_trees,svd_entropy,hjorth_mobility,0.977659077498033,0.9
70447,common_rows,calibration_median_iqr,extra_trees,mean_frequency,median_frequency,0.9314402358558043,0.9
70447,common_rows,calibration_median_iqr,extra_trees,spectral_edge_frequency_95,hjorth_mobility,0.9451977572240898,0.9
70447,common_rows,calibration_median_iqr,extra_trees,permutation_entropy,slope_sign_change_count,0.9955938466885078,0.9
70447,common_rows,calibration_median_iqr,random_forest,svd_entropy,hjorth_mobility,0.977659077498033,0.9
70447,common_rows,calibration_median_iqr,random_forest,mean_frequency,median_frequency,0.9314402358558043,0.9
70447,common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,hjorth_mobility,0.9451977572240898,0.9
70447,common_rows,calibration_median_iqr,random_forest,permutation_entropy,slope_sign_change_count,0.9955938466885078,0.9
70447,native_rows,none,logistic_regression,root_mean_square,mean_absolute_value,0.9244523941998174,0.9
70447,native_rows,none,logistic_regression,svd_entropy,spectral_edge_frequency_95,0.9667670178244575,0.9
70447,native_rows,none,logistic_regression,hjorth_complexity,median_frequency,0.9295188558616561,0.9
70447,native_rows,none,logistic_regression,hjorth_mobility,spectral_edge_frequency_95,0.9095111331367558,0.9
70447,native_rows,none,logistic_regression,permutation_entropy,slope_sign_change_count,0.998201609164836,0.9
70447,native_rows,none,extra_trees,root_mean_square,mean_absolute_value,0.9244523941998174,0.9
70447,native_rows,none,extra_trees,svd_entropy,spectral_edge_frequency_95,0.9667670178244575,0.9
70447,native_rows,none,extra_trees,hjorth_complexity,median_frequency,0.9295188558616561,0.9
70447,native_rows,none,extra_trees,hjorth_mobility,spectral_edge_frequency_95,0.9095111331367558,0.9
70447,native_rows,none,extra_trees,permutation_entropy,slope_sign_change_count,0.998201609164836,0.9
